"Event_EventId","Event_Version","Event_Creator","Event_Active","Event_AdapterSource","Event_AdapterFlag","Event_PartitionNumber","Event_PurgeState","Event_TimeCreated","Event_TimeUpdated","Event_ItemTitle","Event_ItemDescription","Event_ItemId","Event_SourceSystem","Event_VersionNumber","Event_RoundNumber","Event_IsLastVersion","Event_OwnRankingInfoRelease","Event_SupplierNamesInfoRelease","Event_CompetitorRankInfoRelease","Event_ParticipantSpecificValuesInfoRelease","Event_OwnerSeeBids","Event_AllowSeeWeight","Event_ExchangeRateInfoRelease","Event_ProjectId","Event_AclId","Event_EventTitle","Event_EventDescription","Event_LargeContents","Event_ItemType","Event_ItemSubType","Event_EventType","Event_EventStatus","Event_LotStatus","Event_EventTemplateName","Event_EventTemplateId","Event_TestEvent","Event_EventCurrency","Event_LeadBidInfoRelease","Event_CompetitorBidsInfoRelease","Event_StartGateInfoRelease","Event_ImprovementType","Event_TieBidRule","Event_AllowScoring","Event_AllowBonusMalus","Event_AllowAdvancedPricingConditions","Event_PricingConditionValidityPeriodType","Event_ValidityPeriodDuration","Event_AllowPeriodQuantityForEvent","Event_AllowSupplierToViewPeriodQuantity","Event_AllowSupplierScales","Event_MaxVolumeThreshold","Event_VolumeScaleEnabled","Event_ValidityPeriodStartDate","Event_ValidityPeriodEndDate","Event_AllowMultiCurrency","Event_AllowAlternativeBidding","Event_EventFormat"
"Doc6757291","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","787466","ASM","1","0","true","2","2","false","false","true","true","false","WS6757283","12","MassEvent - Reverse Auction #216","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759392","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","788549","ASM","1","0","true","2","2","false","false","true","true","false","WS6759384","12","MassEvent - Reverse Auction #263","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757914","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","787903","ASM","1","0","true","2","2","false","false","true","true","false","WS6757906","12","MassEvent - Reverse Auction #235","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757106","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","787352","ASM","1","0","true","2","2","false","false","true","true","false","WS6757098","12","MassEvent - Reverse Auction #211","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755762","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","786618","ASM","1","0","true","2","2","false","false","true","true","false","WS6755754","12","MassEvent - Reverse Auction #179","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757089","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","787328","ASM","1","0","true","2","2","false","false","true","true","false","WS6757081","12","MassEvent - Reverse Auction #210","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756719","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","787107","ASM","1","0","true","2","2","false","false","true","true","false","WS6756711","12","MassEvent - Reverse Auction #200","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757410","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","787629","ASM","1","0","true","2","2","false","false","true","true","false","WS6757402","12","MassEvent - Reverse Auction #223","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758199","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","788021","ASM","1","0","true","2","2","false","false","true","true","false","WS6758191","12","MassEvent - Reverse Auction #240","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757695","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","787751","ASM","1","0","true","2","2","false","false","true","true","false","WS6757687","12","MassEvent - Reverse Auction #228","","false","","18","4","6","6","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759426","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","788599","ASM","1","0","true","2","2","false","false","true","true","false","WS6759418","12","MassEvent - Reverse Auction #265","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759443","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","788618","ASM","1","0","true","2","2","false","false","true","true","false","WS6759435","12","MassEvent - Reverse Auction #266","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758418","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","788181","ASM","1","0","true","2","2","false","false","true","true","false","WS6758410","12","MassEvent - Reverse Auction #247","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6738005","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","786408","ASM","1","0","true","2","2","false","false","true","true","false","WS6737997","12","MassEvent - Reverse Auction #170","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758148","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","787952","ASM","1","0","true","2","2","false","false","true","true","false","WS6758140","12","MassEvent - Reverse Auction #237","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758384","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","788134","ASM","1","0","true","2","2","false","false","true","true","false","WS6758376","12","MassEvent - Reverse Auction #245","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755477","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","786509","ASM","1","0","true","2","2","false","false","true","true","false","WS6755469","12","MassEvent - Reverse Auction #174","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757712","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","787766","ASM","1","0","true","2","2","false","false","true","true","false","WS6757704","12","MassEvent - Reverse Auction #229","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757695","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","787744","ASM","1","0","true","2","2","false","false","true","true","false","WS6757687","12","MassEvent - Reverse Auction #228","","false","","0","4","6","6","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755728","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","786569","ASM","1","0","true","2","2","false","false","true","true","false","WS6755520","12","MassEvent - Reverse Auction #177","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756736","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","787127","ASM","1","0","true","2","2","false","false","true","true","false","WS6756728","12","MassEvent - Reverse Auction #201","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757678","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","787719","ASM","1","0","true","2","2","false","false","true","true","false","WS6757670","12","MassEvent - Reverse Auction #227","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759340","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","788481","ASM","1","0","true","2","2","false","false","true","true","false","WS6759332","12","MassEvent - Reverse Auction #260","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757644","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","787674","ASM","1","0","true","2","2","false","false","true","true","false","WS6757636","12","MassEvent - Reverse Auction #225","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756115","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","786823","ASM","1","0","true","2","2","false","false","true","true","false","WS6756107","12","MassEvent - Reverse Auction #188","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756821","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","787239","ASM","1","0","true","2","2","false","false","true","true","false","WS6756813","12","MassEvent - Reverse Auction #206","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758131","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","787927","ASM","1","0","true","2","2","false","false","true","true","false","WS6757923","12","MassEvent - Reverse Auction #236","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755745","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","786594","ASM","1","0","true","2","2","false","false","true","true","false","WS6755737","12","MassEvent - Reverse Auction #178","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756668","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","787038","ASM","1","0","true","2","2","false","false","true","true","false","WS6756660","12","MassEvent - Reverse Auction #197","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756098","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","786801","ASM","1","0","true","2","2","false","false","true","true","false","WS6756090","12","MassEvent - Reverse Auction #187","","false","","0","4","6","6","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756047","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","786731","ASM","1","0","true","2","2","false","false","true","true","false","WS6756039","12","MassEvent - Reverse Auction #184","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755728","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Flatpanel Monitor (19 inch)","","786571","ASM","1","0","true","2","2","false","false","true","true","false","WS6755520","12","MassEvent - Reverse Auction #177","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759426","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","788596","ASM","1","0","true","2","2","false","false","true","true","false","WS6759418","12","MassEvent - Reverse Auction #265","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756804","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","787219","ASM","1","0","true","2","2","false","false","true","true","false","WS6756796","12","MassEvent - Reverse Auction #205","","false","","16","4","6","6","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755779","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","786641","ASM","1","0","true","2","2","false","false","true","true","false","WS6755771","12","MassEvent - Reverse Auction #180","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758333","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","788067","ASM","1","0","true","2","2","false","false","true","true","false","WS6758225","12","MassEvent - Reverse Auction #242","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758367","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","788111","ASM","1","0","true","2","2","false","false","true","true","false","WS6758359","12","MassEvent - Reverse Auction #244","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756064","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","786754","ASM","1","0","true","2","2","false","false","true","true","false","WS6756056","12","MassEvent - Reverse Auction #185","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757308","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","787498","ASM","1","0","true","2","2","false","false","true","true","false","WS6757300","12","MassEvent - Reverse Auction #217","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758148","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","787955","ASM","1","0","true","2","2","false","false","true","true","false","WS6758140","12","MassEvent - Reverse Auction #237","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758333","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","788064","ASM","1","0","true","2","2","false","false","true","true","false","WS6758225","12","MassEvent - Reverse Auction #242","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758401","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","788156","ASM","1","0","true","2","2","false","false","true","true","false","WS6758393","12","MassEvent - Reverse Auction #246","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6737975","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","786402","ASM","1","0","true","2","2","false","false","true","true","false","WS6737967","12","MassEvent","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756081","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","786777","ASM","1","0","true","2","2","false","false","true","true","false","WS6756073","12","MassEvent - Reverse Auction #186","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759071","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","788387","ASM","1","0","true","2","2","false","false","true","true","false","WS6759063","12","MassEvent - Reverse Auction #256","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759426","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","788594","ASM","1","0","true","2","2","false","false","true","true","false","WS6759418","12","MassEvent - Reverse Auction #265","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757829","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","787797","ASM","1","0","true","2","2","false","false","true","true","false","WS6757721","12","MassEvent - Reverse Auction #230","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757257","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer CPU","","787420","ASM","1","0","true","2","2","false","false","true","true","false","WS6757249","12","MassEvent - Reverse Auction #214","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759071","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","788395","ASM","1","0","true","2","2","false","false","true","true","false","WS6759063","12","MassEvent - Reverse Auction #256","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757106","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","787357","ASM","1","0","true","2","2","false","false","true","true","false","WS6757098","12","MassEvent - Reverse Auction #211","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759460","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","788640","ASM","1","0","true","2","2","false","false","true","true","false","WS6759452","12","MassEvent - Reverse Auction #267","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758199","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","788019","ASM","1","0","true","2","2","false","false","true","true","false","WS6758191","12","MassEvent - Reverse Auction #240","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6738005","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Computer Memory (4 GB)","","786405","ASM","1","0","true","2","2","false","false","true","true","false","WS6737997","12","MassEvent - Reverse Auction #170","","false","","0","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6755813","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","786690","ASM","1","0","true","2","2","false","false","true","true","false","WS6755805","12","MassEvent - Reverse Auction #182","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758820","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","788323","ASM","1","0","true","2","2","false","false","true","true","false","WS6758812","12","MassEvent - Reverse Auction #253","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6759392","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","788556","ASM","1","0","true","2","2","false","false","true","true","false","WS6759384","12","MassEvent - Reverse Auction #263","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6757846","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Projector Setups","","787814","ASM","1","0","true","2","2","false","false","true","true","false","WS6757838","12","MassEvent - Reverse Auction #231","","false","","17","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6758216","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","General Office Supplies","For 1000 employees, see attached spreadsheet for breakdown","788050","ASM","1","0","true","2","2","false","false","true","true","false","WS6758208","12","MassEvent - Reverse Auction #241","","false","","18","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
"Doc6756719","2","","true","","0","460","0","12/5/2022 8:05 AM","12/5/2022 8:05 AM","Printing Supplies","","787104","ASM","1","0","true","2","2","false","false","true","true","false","WS6756711","12","MassEvent - Reverse Auction #200","","false","","16","4","7","13","Reverse Auction","PI384538","false","US Dollar","0","2","0","2","0","false","false","false","-2147483648","-2147483648","false","false","false","-2147483648","false","1/1/1970 12:00 AM","1/1/1970 12:00 AM","false","0","0"
